9.369124438400271426e-01,-6.334311335036740820e-01,-8.836517655994109433e-01,-4.681332064167469387e-01,7.895643032135341022e-02,3.105994448316974910e-01,5.918499224779694146e-01,-7.972113747316110499e-02,1.829023687146102972e-01,-5.168932659582062827e-01
-1.291209456931935451e+00,-4.581797538087319377e-01,4.238629781828773258e-01,1.280539840935040363e+00,2.450558682165029090e-01,-1.784854766025235628e+00,5.395597655413355564e-01,1.287494298618381272e-01,1.215632615913407877e+00,-2.699210278880889158e-01
-4.105964019880544713e-01,3.023991169000911361e-01,-2.352386950518336184e-01,3.266094414177457828e-01,-1.550793263626004115e-01,4.584061827127949296e-01,-3.167046914564098925e-01,4.437795835168015235e-01,1.963072021618061380e-01,-7.196852705153292673e-01
-7.510817831641826148e-01,-9.052680178206543027e-02,3.364708728454009201e-02,-1.002485359898578565e+00,6.286674030067921359e-01,-8.660747614908954617e-01,2.462029873250237144e-01,-6.917829157110426397e-02,2.544873042046740808e-01,-8.662245392958847212e-01
-2.230353664317877571e-01,6.169806693669895870e-01,5.970956134219662648e-01,5.250982159973124341e-01,1.842420266647684657e-01,-2.116642493111062229e-01,1.622975705807223890e-01,1.261000965533287943e-01,-3.880760037477813396e-01,-5.594548818935809326e-02
5.234992915278878778e-01,1.027422643138565794e+00,-4.970529831102151741e-01,-2.250314334830740837e-01,-1.265206117207901167e-02,-6.200764518484158661e-01,-3.502346608539935180e-01,-1.709360546127656477e-01,-7.657241404134215168e-01,-5.084086674595579280e-01
-3.527972958266036296e-01,-7.042071103712571611e-01,-4.097933233198161052e-01,-2.546800088758915796e-04,-8.692580425183892012e-02,-5.175072789332690881e-01,2.864339291160178380e-01,-4.823479121844274076e-01,-6.709785079209440450e-01,-2.157757629566263435e-01
-9.674691156813458592e-01,7.841315992239153987e-01,-6.580927168391682847e-02,-1.216276737636289018e-02,-2.777023511153918212e-01,4.284179099214235897e-02,-5.068551765544213605e-01,-6.121587684658214013e-01,-5.472993583554736086e-01,4.657392774042574957e-02
1.161756491330699914e-01,-6.773917466973721213e-01,-3.309401555243945414e-01,5.670763594655594542e-01,4.874009896580295820e-01,-1.611551074408360540e-01,-9.254855907859547981e-02,-1.239937486607180506e-01,-3.281764382430880644e-01,-6.085176701214690953e-02
4.704119575961488997e-01,2.986663530877435302e-01,5.709848331773360597e-01,-4.283733741589849098e-01,5.001908115943308752e-01,1.901952181273207365e-01,-5.595388531291272532e-02,2.066713254088145268e-01,1.382412153243925690e-01,3.771504732691803863e-01
-1.476982657713576730e+00,-5.648462826338301879e-01,-8.393798806892881492e-01,1.221249165217155319e+00,8.930729686206475559e-01,-2.600493423486422429e-01,-2.545712423177245998e-01,4.844985360872205438e-01,-5.897941686566221531e-01,-2.138712855353322104e-02
-5.185227540673711250e-02,1.229950128369366319e-02,1.091974268974251067e-01,1.066013159107110031e+00,1.628668612930396220e-01,-3.593472392870145082e-01,1.696893633885844521e-01,-7.311013266222204932e-01,-7.181829736599636416e-01,-1.086452054454880134e+00
-5.415962060962669078e-01,-4.713433160232349817e-01,-5.603983761214376136e-01,5.977530608388674782e-01,-1.235846209594472223e-01,3.286361378087157004e-01,4.706371553705271382e-01,-8.094608270053423871e-01,8.356121940756913169e-01,-2.875627644963409391e-01
1.117224656797294990e+00,7.515853628478988968e-01,4.970576175075343550e-01,7.670873465421136350e-01,-7.271704657162978425e-01,5.435646741365719459e-01,-5.572351211343695709e-01,-6.777308300154096798e-01,-6.181661773123658943e-01,6.633032159993235144e-02
9.980750323936074531e-02,7.931713679718987997e-01,6.639611936857487962e-01,1.141677687264427421e+00,-2.187896500303137814e-01,6.158067854981620348e-01,-3.659894659334584667e-03,8.535866504019582468e-01,3.465674346764717195e-01,-7.159504386859808500e-01
-1.165137332819006666e+00,1.050912937976449468e+00,-2.381824295335537578e-01,9.532122661239447181e-01,-2.974196934981751528e-01,-5.412955936126062628e-01,-3.456743267689834087e-01,-7.646227662465167052e-01,1.133327539440811105e+00,2.448805523760124447e-01
-5.798095030173469056e-01,8.720889954048807180e-01,-4.656722675123814437e-01,1.299205486508646201e+00,5.099859595121476463e-01,-5.543685507669442458e-01,-1.115390924142946494e+00,-2.912025010644621603e-01,3.563852537755016203e-01,-3.213055379098826991e-01
7.227028736604339948e-03,2.728264532887683669e-02,8.392411602441829377e-02,-5.400458277261274143e-01,-7.892757952308216973e-01,2.876033109733273085e-01,9.452255804376202830e-02,-8.156049035282858517e-01,1.607850083317331757e-01,3.893033977681209512e-01
4.155179444026159685e-01,2.812714187068321436e-01,-7.094377605728084957e-01,4.458812461905099500e-01,-9.752317621454535956e-01,9.009400786996359101e-02,5.034584884088170176e-01,-3.355019849959222644e-01,6.581287745655858279e-01,-6.450778976096435691e-02
1.308897977008466051e-01,-2.102424511122943096e-01,7.100375843799602849e-02,-2.776974570285170585e-01,2.607080904662266163e-01,6.381443513498261666e-01,6.122105332091656305e-01,3.325083800535133527e-01,-3.641355170702952337e-01,3.323900378933723476e-01
3.331068994896377311e-01,-2.381841390214811394e-01,-5.884541915060635953e-01,8.954356038285182784e-01,-6.239608000995905401e-01,3.800618632856549994e-01,6.588074253304457839e-01,-7.168538806103653682e-01,-4.119480919275088082e-01,4.906119458990097493e-01
-2.423552032164832948e-01,-6.054636958427243032e-01,-2.654318922408232528e-01,-1.006706060204221737e-01,-1.780966721362524374e-01,-6.075197580179004797e-01,-6.412238421211634565e-01,-1.228463633091373686e-01,-4.868896701169944108e-01,-1.762216690747510361e-01
6.215189984764520892e-01,-7.922834510680564213e-01,-5.900751574878415617e-01,3.924894006724300444e-01,-7.637559686209545173e-01,-1.665283158595436686e-01,-9.039857580951978777e-01,-5.412559962773725308e-01,-8.158087590804479206e-01,-3.499095946104185950e-01
-2.991050499885516412e-01,-8.810532594045843158e-02,8.884629300487393300e-01,4.893641635317336758e-01,-3.173803805315296434e-02,-6.945643014108234814e-01,7.726615938141911943e-01,1.461610097891992144e-01,3.701788631138336894e-01,-6.201836767770357861e-01
-1.429899349734101710e-01,-4.595920330037172041e-01,4.961768656815635642e-02,3.478480458836299971e-01,5.095383372555417623e-01,1.250187360030237393e-01,8.503964292533097158e-01,-2.260866120112484945e-01,-8.121204303224952570e-01,-8.224108414074150497e-01
-1.011783517678825683e+00,-6.454762157051893157e-01,7.365004658847534857e-02,-6.667111619081460550e-01,6.638508536070013566e-01,7.171402689465782299e-01,2.466127325791442337e-01,5.153872379021481320e-01,9.249652473424045951e-01,6.323608727648185601e-01
-3.154179491140637337e-01,-3.049418635026805435e-01,-1.467934361130260601e-01,8.044652542155394936e-01,-5.013532408444283384e-01,3.673615968313983515e-01,-5.421267051921250246e-01,-9.761686490418016726e-01,-5.556017867741178673e-01,-5.658615694799046247e-01
-8.506800408315577933e-01,-1.596940025702375254e-01,5.668948190006648513e-01,2.031469407878548905e-01,-3.093255943289732746e-01,-9.855356599239242232e-01,-6.562262470903428013e-02,-1.827859547009559882e-01,6.303674007924124460e-03,2.109082824970155423e-01
-8.786084786000762925e-01,4.158106222405519303e-02,-2.878285393531190284e-01,7.026101774666020372e-01,2.763748715180389670e-01,2.531349867859631897e-01,2.004223449615292474e-01,6.271524577520253274e-01,1.646110490913426927e-01,-7.576570269270719304e-01
1.796944039137390869e-01,1.644087051250220713e-02,6.890312946791497632e-03,3.563916779882808084e-01,-3.258937929143389534e-01,-4.302197764001380181e-02,5.757845691477042616e-02,7.827252967445780252e-01,6.154585919141990491e-01,1.310145109771230776e-01
-5.236670970277025328e-01,2.554813584260297588e-01,9.322771850290277884e-01,5.848668699396051274e-01,2.800505936821348074e-01,1.179070177202559550e-01,7.964022986140323335e-01,9.684486086221432144e-01,3.908168229106400715e-01,2.335794305943377502e-01
-1.819657249076264416e-01,-2.975355559610127210e-01,-7.529064761520711802e-01,-9.010819742721625225e-01,-8.356342979549208350e-01,2.824115888104431482e-01,-6.179352303798892887e-01,2.976681282421781982e-01,-7.173103690567588231e-01,-4.427586288746641063e-01
1.604280344429773741e-01,2.976728547507918599e-01,4.449603059380954906e-01,-5.337341472336683268e-02,4.294932028491158515e-01,-8.033957244249095853e-01,-4.408062332420752405e-01,5.852165880197489622e-01,-6.858392842233881348e-01,-5.399205128554168676e-01
-1.043019540206034240e-01,5.827444610278661452e-01,5.759207059688933317e-01,-8.068675237184499971e-02,1.032862367406780946e+00,7.080921690028261217e-01,7.830901650787349677e-01,6.956930318393117485e-01,4.921037340811785232e-01,7.040869176839862353e-01
1.898436264495076131e-01,-7.749810764659961215e-01,-1.850333670704558953e-01,-9.435491965283694660e-02,8.280408894094262173e-01,8.221802003224261135e-01,1.178270114149474884e-01,-6.697568571676232319e-01,-7.387433282681258317e-01,-8.787754455581374691e-01
-8.141212745176158450e-01,8.327979294817647871e-01,-1.738520626142724124e-01,1.351806140283976498e+00,1.095407050369692215e+00,2.271114793497951423e-01,1.010591751421141105e+00,6.291796901469071113e-01,4.998623328698182378e-01,7.504809228737395754e-01
